what,kind,bundleId,bundleVersion,description,time
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314215795825
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314215795825
run:remove-javax:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-antrun-plugin:1.3",1314215795825
compile:default:process-classes,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.codehaus.mojo:gwt-maven-plugin:1.2",1314215795825
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314215795825
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314215795825
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1314215795825
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1314215795825
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1314215795825
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1314215795825
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1314215795825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215806881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215807640
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215807667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215809432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215864480
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314215869652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215875346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215881238
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215881264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1314215881351
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314215892816
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215905296
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215905429
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215905429
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314215908315
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215908315
closed,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1314215908331
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215915874
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314215915945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215919535
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.show.outline",1314215919600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314215920706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.maximizePart",1314215922064
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1314215936638
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1314215966250
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1314215966267
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1314215966342
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1314215966355
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1314215966361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314215966876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216025178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216029653
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.select.previous",1314216031333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1314216036786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1314216038053
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314216132040
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314216132101
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314216143692
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314216143826
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314216154665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1314216154669
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314216168969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1314216168971
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314216267031
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314216267141
error,log,,,"Could not download sources for org.openxdata:openxdata-wf-mobile-model:1.0-SNAPSHOT",1314216269503
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314216270236
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314216270236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216281003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216328243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314216334644
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1314216335623
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1314216335651
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1314216335653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1314216336209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216339050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216415289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314216418145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314217878584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314217882453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314217961251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314217963408
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314217969796
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1314217979089
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314218062838
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314218062916
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314218065536
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1314218065536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218074809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314218803445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314218835989
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1314218850394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314218854311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314218857929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314218859295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314218861228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314218876499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314218878787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218880158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218899784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218904711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218907931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218921684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314218935199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314218938098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314218944734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314218946476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218964423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1314218974133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1314218974423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218979843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314218991142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314219005631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314219012694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314219014952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314219028480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314219036009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314219045941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314219053997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219068905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219243232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219246611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219274085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219277774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219755587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314219757431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220120354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220124563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220128583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314220135372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220136556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220156970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220158412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220391603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1314220415528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220416482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314220424786
