what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1314208546948
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1314208546948
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1314208546948
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1314208546948
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1314208546949
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1314208546949
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1314208546949
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1314208546950
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1314208546950
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1314208546950
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1314208546951
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1314208546951
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1314208546951
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1314208546951
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1314208546952
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1314208546952
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1314208546952
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1314208546996
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1314208546996
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1314208546997
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1314208546997
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1314208546997
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1314208546997
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1314208546997
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1314208546998
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1314208546998
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1314208546998
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1314208546998
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1314208546998
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1314208546998
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1314208546998
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1314208546998
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1314208546998
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1314208546998
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1314208546998
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1314208546999
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1314208546999
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1314208546999
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1314208546999
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1314208546999
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1314208546999
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1314208546999
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1314208546999
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1314208546999
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1314208546999
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1314208546999
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1314208547000
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1314208547000
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1314208547000
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1314208547000
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1314208547000
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314208547000
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1314208547001
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314208547002
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1314208547002
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1314208547002
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1314208547002
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1314208547002
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1314208547002
started,bundle,org.eclipse.egit.core,1.0.0.201106090707-r,"org.eclipse.egit.core",1314208547002
started,bundle,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui",1314208547002
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1314208547002
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.bugzilla.core",1314208547002
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1314208547003
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1314208547004
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1314208547004
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1314208547004
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1314208547004
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1314208547004
started,bundle,org.eclipse.mylyn.github.ui,1.0.0.201106220257-r,"org.eclipse.mylyn.github.ui",1314208547004
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1314208547004
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.1.v20110728-0200,"org.eclipse.mylyn.tasks.ui",1314208547004
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1314208547004
os,sysinfo,,,"macosx",1314208547011
arch,sysinfo,,,"x86",1314208547011
ws,sysinfo,,,"cocoa",1314208547011
locale,sysinfo,,,"en_US",1314208547011
processors,sysinfo,,,"2",1314208547011
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314208547011
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1314208547011
java.specification.name,sysinfo,,,"Java Platform API Specification",1314208547011
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314208547011
java.specification.version,sysinfo,,,"1.6",1314208547011
java.vendor,sysinfo,,,"Apple Inc.",1314208547011
java.version,sysinfo,,,"1.6.0_26",1314208547011
java.vm.info,sysinfo,,,"mixed mode",1314208547011
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314208547011
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314208547011
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314208547011
java.vm.specification.version,sysinfo,,,"1.0",1314208547011
java.vm.vendor,sysinfo,,,"Apple Inc.",1314208547011
java.vm.version,sysinfo,,,"20.1-b02-384",1314208547011
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1314208547014
started,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1314208547029
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1314208547104
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1314208547127
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1314208547186
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314208549092
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314208549096
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1314208549113
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1314208553879
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1314208553948
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1314208553966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208556873
started,bundle,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms",1314208558267
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1314208558310
started,bundle,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.adt",1314208558314
started,bundle,com.android.ide.eclipse.traceview,11.0.0.v201105251008-128486,"com.android.ide.eclipse.traceview",1314208558346
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1314208558507
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1314208558507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208580769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208587156
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1314208599394
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1314208599414
started,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1314208599436
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1314208600145
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1314208600166
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1314208602347
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1314208602389
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1314208602419
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1314208602531
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1314208602579
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1314208602582
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1314208602589
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1314208602601
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1314208602658
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1314208602660
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1314208602674
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1314208602718
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1314208603975
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1314208604359
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1314208604359
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1314208604945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208605047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1314208605125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1314208605126
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1314208610122
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1314208610186
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1314208631059
started,bundle,org.eclipse.jst.jee,1.0.303.v201103311600,"org.eclipse.jst.jee",1314208642550
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1314208649984
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1314208650049
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2: /Users/gmimano/.m2/repository/.cache/m2e/1.0.0/d9d714e11cb097b3ffcec91cccc65d3e/nexus-maven-repository-index.zip (No such file or directory)",1314208668248
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1314208689545
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314208689628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314208689888
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1314208690027
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1314208701566
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1314208701595
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1314208701653
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1314208701655
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1314208701679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208701858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208705224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314208705433
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1314208712529
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1314208714574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208727525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208731837
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1314208731983
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1314208732013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1314208732013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1314208732013
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314208734343
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1314208736032
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314208741923
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1314208742059
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1314208742112
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1314208742113
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1314208742124
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1314208742124
started,bundle,org.eclipse.m2e.core.ui,1.0.0.20110607-2117,"org.eclipse.m2e.core.ui",1314208751578
started,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1314208752030
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1314208752260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208779086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208782276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208786331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208787866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208793399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208835220
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1314208835225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1314208835225
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1314208837372
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1314208837372
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208837372
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314208837372
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208837372
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314208837372
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1314208837372
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1314208837372
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1314208837372
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1314208837372
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1314208837372
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1314208838351
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1314208838351
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208838351
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314208838351
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208838351
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1314208838351
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1314208838351
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1314208838351
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1314208838351
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1314208838351
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1314208838351
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1314208839967
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1314208850759
war,m2e.packaging,org.eclipse.m2e.core,1.0.0,"war",1314208858731
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1314208858731
run:cleanup-after-gwt-run:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-antrun-plugin:1.4",1314208858731
run:tag-version:generate-sources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-antrun-plugin:1.4",1314208858731
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208858731
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1314208858731
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1314208858731
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1314208858732
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1314208858732
compile:default:prepare-package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.codehaus.mojo:gwt-maven-plugin:1.3-SNAPSHOT",1314208858732
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1314208858732
test:default:integration-test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.codehaus.mojo:gwt-maven-plugin:1.3-SNAPSHOT",1314208858732
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1314208858732
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1314208858732
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1314208858732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314208860425
